gene_id	gene_name	count.input	count.sample	total.input	total.sample	log2OR	padj	hit	enriched.rev	count.input.rev	count.sample.rev	total.input.rev	total.sample.rev
ENSMUSG00000039178	Tbc1d19	26	0	330773	24257	NA	NA	NA	NA	28	2	328553	22225
ENSMUSG00000039179	Tekt5	41	3	330773	24257	0.37699257724532	0.99997370591344	FALSE	NA	50	1	328553	22225
ENSMUSG00000039182	AW209491	2	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039183	Nubp2	0	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000039187	Fanci	65	1	330773	24257	NA	NA	NA	NA	58	3	328553	22225
ENSMUSG00000039191	Rbpj	182	5	330773	24257	-1.16191838044066	0.99997370591344	FALSE	NA	212	7	328553	22225
ENSMUSG00000039193	Nlrc4	85	4	330773	24257	-0.335171829728953	0.99997370591344	FALSE	NA	68	4	328553	22225
ENSMUSG00000039194	Rlbp1	58	3	330773	24257	-0.113406461518675	0.99997370591344	FALSE	NA	62	1	328553	22225
ENSMUSG00000039195	1110008P14Rik	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039196	Orm1	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039197	Adk	33	2	330773	24257	NA	NA	NA	NA	25	0	328553	22225
ENSMUSG00000039198	Ptchd3	1	0	330773	24257	NA	NA	NA	NA	5	0	328553	22225
ENSMUSG00000039199	Zdhhc1	22	0	330773	24257	NA	NA	NA	NA	19	0	328553	22225
ENSMUSG00000039200	Atf7ip2	5	0	330773	24257	NA	NA	NA	NA	3	1	328553	22225
ENSMUSG00000039201	Tbc1d25	66	6	330773	24257	0.510632712438598	0.99997370591344	FALSE	NA	39	2	328553	22225
ENSMUSG00000039202	Abhd2	78	5	330773	24257	0.0504661151038459	0.99997370591344	FALSE	NA	175	6	328553	22225
ENSMUSG00000039205	Ciz1	6	0	330773	24257	NA	NA	NA	NA	5	0	328553	22225
ENSMUSG00000039206	Daglb	1	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000039208	Metrnl	3	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000039209	Rpl39l	15	0	330773	24257	NA	NA	NA	NA	8	0	328553	22225
ENSMUSG00000039210	Gpatch2	8	1	330773	24257	NA	NA	NA	NA	10	0	328553	22225
ENSMUSG00000039215	Svs1	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039217	Il18	5	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000039218	Srrm2	32	2	330773	24257	NA	NA	NA	NA	52	4	328553	22225
ENSMUSG00000039219	Arid4b	10	1	330773	24257	NA	NA	NA	NA	24	1	328553	22225
ENSMUSG00000039220	Ppp1r10	8	46	330773	24257	6.15714564644087	5.79786545894761e-44	TRUE	NA	13	0	328553	22225
ENSMUSG00000039221	Rpl22l1	1	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000039230	Tbcd	7	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000039231	Suv39h1	4	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000039232	Stx11	15	1	330773	24257	NA	NA	NA	NA	29	1	328553	22225
ENSMUSG00000039233	Tbce	17	0	330773	24257	NA	NA	NA	NA	5	1	328553	22225
ENSMUSG00000039234	Sec24d	36	1	330773	24257	NA	NA	NA	NA	47	0	328553	22225
ENSMUSG00000039236	Isg20	2	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000039238	Zfp750	1	0	330773	24257	NA	NA	NA	NA	4	0	328553	22225
ENSMUSG00000039239	Tgfb2	1	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000039242	B3galnt2	5	0	330773	24257	NA	NA	NA	NA	10	0	328553	22225
ENSMUSG00000039244	E130309D02Rik	1	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000039246	Lyplal1	93	3	330773	24257	-0.785552791205459	0.99997370591344	FALSE	NA	102	6	328553	22225
ENSMUSG00000039252	Lgi2	13	0	330773	24257	NA	NA	NA	NA	4	1	328553	22225
ENSMUSG00000039253	Fn3krp	3	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000039254	Pomt1	1	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039257	Vstm2b	1	1	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039262	Prrc2b	95	7	330773	24257	0.18435132619944	0.99997370591344	FALSE	NA	99	6	328553	22225
ENSMUSG00000039263	Npepl1	4	0	330773	24257	NA	NA	NA	NA	4	0	328553	22225
ENSMUSG00000039264	Gimap3	1	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000039269	2300002M23Rik	1	0	330773	24257	NA	NA	NA	NA	4	0	328553	22225
ENSMUSG00000039270	Megf9	1	0	330773	24257	NA	NA	NA	NA	5	1	328553	22225
ENSMUSG00000039275	Foxk2	3	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000039278	Pcsk1n	8	1	330773	24257	NA	NA	NA	NA	6	1	328553	22225
ENSMUSG00000039285	Azi2	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039286	Fndc3b	30	1	330773	24257	NA	NA	NA	NA	65	0	328553	22225
ENSMUSG00000039294	Cybc1	7	0	330773	24257	NA	NA	NA	NA	6	0	328553	22225
ENSMUSG00000039296	Spdye4a	2	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000039298	Cdk5rap2	13	0	330773	24257	NA	NA	NA	NA	4	1	328553	22225
ENSMUSG00000039304	Tnfsf10	1	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039307	Hexdc	1	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000039308	Ndst2	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039313	Minar1	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039315	Clnk	14	0	330773	24257	NA	NA	NA	NA	10	0	328553	22225
ENSMUSG00000039316	Rftn1	56	3	330773	24257	-0.0636431847760616	0.99997370591344	FALSE	NA	29	1	328553	22225
ENSMUSG00000039318	Rab3gap2	37	0	330773	24257	NA	NA	NA	NA	37	1	328553	22225
ENSMUSG00000039323	Igfbp2	146	7	330773	24257	-0.43060278671423	0.99997370591344	FALSE	NA	79	4	328553	22225
ENSMUSG00000039328	Rnf122	0	0	330773	24257	NA	NA	NA	NA	4	0	328553	22225
ENSMUSG00000039329	Tex19.1	14	2	330773	24257	NA	NA	NA	NA	10	2	328553	22225
ENSMUSG00000039330	Tsga10ip	13	1	330773	24257	NA	NA	NA	NA	7	0	328553	22225
ENSMUSG00000039335	Spata16	4	0	330773	24257	NA	NA	NA	NA	5	0	328553	22225
ENSMUSG00000039337	Tex19.2	1	1	330773	24257	NA	NA	NA	NA	4	0	328553	22225
ENSMUSG00000039342	Ankar	86	4	330773	24257	-0.351856204992456	0.99997370591344	FALSE	NA	152	7	328553	22225
ENSMUSG00000039345	Mettl22	1	0	330773	24257	NA	NA	NA	NA	6	1	328553	22225
ENSMUSG00000039347	Atp6v0e2	2	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000039349	C130074G19Rik	5	0	330773	24257	NA	NA	NA	NA	4	2	328553	22225
ENSMUSG00000039354	Smarcal1	18	2	330773	24257	NA	NA	NA	NA	32	3	328553	22225
ENSMUSG00000039356	Exosc2	3	0	330773	24257	NA	NA	NA	NA	4	0	328553	22225
ENSMUSG00000039357	Fut11	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039361	Picalm	27	1	330773	24257	NA	NA	NA	NA	26	3	328553	22225
ENSMUSG00000039364	Sectm1b	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039367	Sec24c	17	1	330773	24257	NA	NA	NA	NA	28	1	328553	22225
ENSMUSG00000039372	Marchf4	27	2	330773	24257	NA	NA	NA	NA	14	1	328553	22225
ENSMUSG00000039375	Wdr17	1	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039376	Synpo2l	6	0	330773	24257	NA	NA	NA	NA	5	0	328553	22225
ENSMUSG00000039377	Hlx	3	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000039382	Wdr45	35	2	330773	24257	NA	NA	NA	NA	39	2	328553	22225
ENSMUSG00000039384	Dusp10	14	1	330773	24257	NA	NA	NA	NA	15	0	328553	22225
ENSMUSG00000039385	Cdh6	5	0	330773	24257	NA	NA	NA	NA	6	0	328553	22225
ENSMUSG00000039391	Ccdc81	6	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000039395	Mreg	70	2	330773	24257	NA	NA	NA	NA	70	4	328553	22225
ENSMUSG00000039396	Neil3	1	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000039405	Prss23	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039410	Prdm16	159	7	330773	24257	-0.552925149614991	0.99997370591344	FALSE	NA	154	10	328553	22225
ENSMUSG00000039414	Heatr5b	3	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039419	Cntnap2	41	2	330773	24257	NA	NA	NA	NA	35	3	328553	22225
ENSMUSG00000039427	Alg1	6	0	330773	24257	NA	NA	NA	NA	4	0	328553	22225
ENSMUSG00000039428	Tmem135	26	0	330773	24257	NA	NA	NA	NA	17	1	328553	22225
ENSMUSG00000039431	Mtmr7	41	2	330773	24257	NA	NA	NA	NA	51	6	328553	22225
ENSMUSG00000039438	Ttc36	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039449	Prpf18	8	2	330773	24257	NA	NA	NA	NA	8	1	328553	22225
ENSMUSG00000039450	Dcxr	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039452	Snx22	2	0	330773	24257	NA	NA	NA	NA	2	1	328553	22225
ENSMUSG00000039456	Morc3	69	6	330773	24257	0.44742956527517	0.99997370591344	FALSE	NA	89	6	328553	22225
ENSMUSG00000039457	Ppl	4	2	330773	24257	NA	NA	NA	NA	3	1	328553	22225
ENSMUSG00000039458	Mtmr12	32	2	330773	24257	NA	NA	NA	NA	36	0	328553	22225
ENSMUSG00000039461	Tcta	26	1	330773	24257	NA	NA	NA	Enriched for reversed integrations	37	40	328553	22225
ENSMUSG00000039462	Col10a1	105	4	330773	24257	-0.636938634752005	0.99997370591344	FALSE	NA	131	6	328553	22225
ENSMUSG00000039463	Slc9a8	82	5	330773	24257	-0.020823940780869	0.99997370591344	FALSE	NA	111	4	328553	22225
ENSMUSG00000039470	Zdhhc2	3	1	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000039473	Ubn1	1	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000039474	Wfs1	23	0	330773	24257	NA	NA	NA	NA	37	3	328553	22225
ENSMUSG00000039476	Prrx2	47	2	330773	24257	NA	NA	NA	NA	51	3	328553	22225
ENSMUSG00000039477	Tnrc18	62	4	330773	24257	0.113889419204097	0.99997370591344	FALSE	NA	51	2	328553	22225
ENSMUSG00000039478	Micu3	1	0	330773	24257	NA	NA	NA	NA	4	0	328553	22225
ENSMUSG00000039480	Nt5dc1	5	2	330773	24257	NA	NA	NA	NA	5	1	328553	22225
ENSMUSG00000039481	Nrtn	4	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000039483	Asb6	58	3	330773	24257	-0.113406461518675	0.99997370591344	FALSE	NA	51	3	328553	22225
ENSMUSG00000039488	Cntn5	30	0	330773	24257	NA	NA	NA	NA	56	3	328553	22225
ENSMUSG00000039492	Ccdc27	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039496	Cdnf	3	0	330773	24257	NA	NA	NA	NA	8	0	328553	22225
ENSMUSG00000039497	Dse	135	4	330773	24257	-0.996634768379356	0.99997370591344	FALSE	NA	106	3	328553	22225
ENSMUSG00000039501	Znfx1	27	0	330773	24257	NA	NA	NA	NA	25	0	328553	22225
ENSMUSG00000039508	Calhm4	0	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000039509	Nup133	2	0	330773	24257	NA	NA	NA	NA	2	1	328553	22225
ENSMUSG00000039512	Uhrf1bp1	1	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039515	Ptpa	20	0	330773	24257	NA	NA	NA	NA	12	0	328553	22225
ENSMUSG00000039518	Cdsn	18	0	330773	24257	NA	NA	NA	NA	21	3	328553	22225
ENSMUSG00000039519	Cyp7b1	17	0	330773	24257	NA	NA	NA	NA	7	0	328553	22225
ENSMUSG00000039521	Foxp3	20	0	330773	24257	NA	NA	NA	NA	15	0	328553	22225
ENSMUSG00000039523	Cep104	2	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000039529	Atp8b1	14	0	330773	24257	NA	NA	NA	NA	14	0	328553	22225
ENSMUSG00000039530	Tusc3	40	5	330773	24257	0.996853204902123	0.99997370591344	FALSE	NA	25	1	328553	22225
ENSMUSG00000039531	Zup1	5	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000039533	Mmd2	10	1	330773	24257	NA	NA	NA	NA	16	0	328553	22225
ENSMUSG00000039536	Stau1	8	1	330773	24257	NA	NA	NA	NA	5	0	328553	22225
ENSMUSG00000039539	Sgcz	9	1	330773	24257	NA	NA	NA	NA	6	0	328553	22225
ENSMUSG00000039540	4921524L21Rik	24	2	330773	24257	NA	NA	NA	NA	21	2	328553	22225
ENSMUSG00000039542	Ncam1	20	1	330773	24257	NA	NA	NA	NA	36	1	328553	22225
ENSMUSG00000039543	Cfap70	8	0	330773	24257	NA	NA	NA	NA	13	1	328553	22225
ENSMUSG00000039546	Ajap1	25	1	330773	24257	NA	NA	NA	NA	28	3	328553	22225
ENSMUSG00000039552	Rsph4a	1	0	330773	24257	NA	NA	NA	NA	5	0	328553	22225
ENSMUSG00000039555	Cylc2	1	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039556	Ppp1r3f	6	0	330773	24257	NA	NA	NA	NA	7	0	328553	22225
ENSMUSG00000039568	Ubald1	25	1	330773	24257	NA	NA	NA	NA	23	1	328553	22225
ENSMUSG00000039577	Nphp4	5	0	330773	24257	NA	NA	NA	NA	4	0	328553	22225
ENSMUSG00000039578	Ccser1	26	0	330773	24257	NA	NA	NA	NA	22	1	328553	22225
ENSMUSG00000039579	Grin3a	4	0	330773	24257	NA	NA	NA	NA	14	0	328553	22225
ENSMUSG00000039585	Myo9a	3	0	330773	24257	NA	NA	NA	NA	7	0	328553	22225
ENSMUSG00000039599	Fam149b	23	2	330773	24257	NA	NA	NA	NA	11	0	328553	22225
ENSMUSG00000039601	Rcan2	18	0	330773	24257	NA	NA	NA	NA	14	2	328553	22225
ENSMUSG00000039607	Rbms3	18	3	330773	24257	1.52147822204091	0.99997370591344	FALSE	NA	20	0	328553	22225
ENSMUSG00000039608	Olfr303	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039611	Tmem246	1	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000039615	Stub1	1	1	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000039616	Mocos	8	0	330773	24257	NA	NA	NA	NA	6	0	328553	22225
ENSMUSG00000039620	Trmt9b	8	0	330773	24257	NA	NA	NA	NA	10	0	328553	22225
ENSMUSG00000039621	Prex1	69	2	330773	24257	NA	NA	NA	NA	72	3	328553	22225
ENSMUSG00000039623	Ap5z1	4	0	330773	24257	NA	NA	NA	NA	4	1	328553	22225
ENSMUSG00000039628	Hs3st6	1	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000039629	Strip2	0	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000039630	Hnrnpu	40	2	330773	24257	NA	NA	NA	NA	34	0	328553	22225
ENSMUSG00000039632	Ccdc151	4	0	330773	24257	NA	NA	NA	NA	3	1	328553	22225
ENSMUSG00000039633	Lonrf1	10	0	330773	24257	NA	NA	NA	NA	11	0	328553	22225
ENSMUSG00000039634	Zfp189	2	1	330773	24257	NA	NA	NA	NA	4	0	328553	22225
ENSMUSG00000039637	Coro7	12	0	330773	24257	NA	NA	NA	NA	12	0	328553	22225
ENSMUSG00000039639	Kcne1	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039640	Mrpl12	2	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039646	Vasn	11	0	330773	24257	NA	NA	NA	NA	16	0	328553	22225
ENSMUSG00000039648	Kyat1	26	0	330773	24257	NA	NA	NA	NA	22	0	328553	22225
ENSMUSG00000039652	Cpeb3	17	0	330773	24257	NA	NA	NA	NA	24	3	328553	22225
ENSMUSG00000039653	Baat	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039656	Rxrb	3	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000039660	Spout1	8	2	330773	24257	NA	NA	NA	NA	4	0	328553	22225
ENSMUSG00000039661	Dusp26	1	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000039662	Icmt	0	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000039670	Oxld1	2	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039671	Zmynd8	297	10	330773	24257	-0.991187645910052	0.99997370591344	FALSE	NA	228	13	328553	22225
ENSMUSG00000039672	Kcne2	45	1	330773	24257	NA	NA	NA	NA	43	2	328553	22225
ENSMUSG00000039676	Capsl	26	2	330773	24257	NA	NA	NA	NA	37	1	328553	22225
ENSMUSG00000039678	Tbc1d13	41	3	330773	24257	0.37699257724532	0.99997370591344	FALSE	NA	48	6	328553	22225
ENSMUSG00000039680	Mrps6	2	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000039682	Lap3	28	2	330773	24257	NA	NA	NA	NA	25	3	328553	22225
ENSMUSG00000039683	Sdk1	13	1	330773	24257	NA	NA	NA	NA	7	0	328553	22225
ENSMUSG00000039686	Zer1	47	6	330773	24257	0.991865844475336	0.99997370591344	FALSE	NA	47	3	328553	22225
ENSMUSG00000039691	Tspan10	4	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000039693	Msantd3	63	5	330773	24257	0.354295548257899	0.99997370591344	FALSE	NA	70	2	328553	22225
ENSMUSG00000039697	Ncoa7	95	5	330773	24257	-0.230811988729847	0.99997370591344	FALSE	NA	116	7	328553	22225
ENSMUSG00000039699	Batf2	17	31	330773	24257	4.60098560726718	3.09712972406857e-23	TRUE	NA	21	1	328553	22225
ENSMUSG00000039701	Usp53	37	1	330773	24257	NA	NA	NA	NA	22	2	328553	22225
ENSMUSG00000039703	Nploc4	3	0	330773	24257	NA	NA	NA	NA	5	0	328553	22225
ENSMUSG00000039704	Lmbrd2	2	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000039706	Ldb2	5	0	330773	24257	NA	NA	NA	NA	5	0	328553	22225
ENSMUSG00000039710	Slc7a12	2	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039713	Plekhg5	12	3	330773	24257	2.06906242927111	0.734739297258095	FALSE	NA	18	0	328553	22225
ENSMUSG00000039714	Cplx3	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039715	Wdr34	54	1	330773	24257	NA	NA	NA	NA	48	5	328553	22225
ENSMUSG00000039716	Dock3	1	0	330773	24257	NA	NA	NA	NA	6	0	328553	22225
ENSMUSG00000039717	Ralyl	2	0	330773	24257	NA	NA	NA	NA	3	1	328553	22225
ENSMUSG00000039720	Got1l1	4	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000039725	Trp53rka	7	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000039728	Slc6a5	3	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000039735	Fnbp1l	21	1	330773	24257	NA	NA	NA	NA	15	4	328553	22225
ENSMUSG00000039737	Prkrip1	0	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000039738	Slx4	18	1	330773	24257	NA	NA	NA	NA	48	2	328553	22225
ENSMUSG00000039740	Alg2	6	0	330773	24257	NA	NA	NA	NA	6	0	328553	22225
ENSMUSG00000039741	Bahcc1	128	3	330773	24257	-1.24229151634177	0.99997370591344	FALSE	NA	137	9	328553	22225
ENSMUSG00000039742	Fam71f1	27	2	330773	24257	NA	NA	NA	NA	28	1	328553	22225
ENSMUSG00000039745	Htatip2	34	2	330773	24257	NA	NA	NA	NA	29	2	328553	22225
ENSMUSG00000039747	Orai2	5	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000039748	Exo1	1	0	330773	24257	NA	NA	NA	NA	7	0	328553	22225
ENSMUSG00000039753	Fbxl5	88	3	330773	24257	-0.706670104608037	0.99997370591344	FALSE	NA	88	4	328553	22225
ENSMUSG00000039754	Alkbh4	1	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000039756	Dnttip2	1	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000039759	Thap3	4	0	330773	24257	NA	NA	NA	NA	4	1	328553	22225
ENSMUSG00000039760	Il22ra2	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039763	Dnajc28	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039765	Cc2d2a	1	1	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000039768	Dnajc11	11	1	330773	24257	NA	NA	NA	NA	11	1	328553	22225
ENSMUSG00000039770	Ypel5	2	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000039771	Polr2j	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039774	Galnt12	2	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000039775	Defb3	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039781	Cep131	3	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000039782	Cpeb2	12	0	330773	24257	NA	NA	NA	NA	8	0	328553	22225
ENSMUSG00000039783	Kmo	7	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000039785	Defb5	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039787	Cercam	10	0	330773	24257	NA	NA	NA	NA	15	3	328553	22225
ENSMUSG00000039789	Zfp597	1	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000039795	Zfand1	107	5	330773	24257	-0.400801798145721	0.99997370591344	FALSE	NA	88	2	328553	22225
ENSMUSG00000039801	Cplane1	6	0	330773	24257	NA	NA	NA	NA	15	1	328553	22225
ENSMUSG00000039804	Ncoa5	4	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039809	Gabbr2	24	1	330773	24257	NA	NA	NA	NA	25	1	328553	22225
ENSMUSG00000039810	Zc3h10	2	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000039813	Tbc1d2	59	2	330773	24257	NA	NA	NA	NA	55	2	328553	22225
ENSMUSG00000039814	Xkr5	8	0	330773	24257	NA	NA	NA	NA	8	3	328553	22225
ENSMUSG00000039824	Myl6b	0	0	330773	24257	NA	NA	NA	NA	5	0	328553	22225
ENSMUSG00000039826	Trub2	123	4	330773	24257	-0.863308596216197	0.99997370591344	FALSE	NA	159	5	328553	22225
ENSMUSG00000039828	Wdr70	44	3	330773	24257	0.277444297809738	0.99997370591344	FALSE	NA	40	2	328553	22225
ENSMUSG00000039830	Olig2	17	2	330773	24257	NA	NA	NA	NA	19	0	328553	22225
ENSMUSG00000039831	Arhgap29	37	1	330773	24257	NA	NA	NA	NA	29	2	328553	22225
ENSMUSG00000039834	Zfp335	13	5	330773	24257	2.54691958828828	0.0832100000544226	FALSE	NA	14	0	328553	22225
ENSMUSG00000039835	Nhsl1	53	2	330773	24257	NA	NA	NA	NA	36	0	328553	22225
ENSMUSG00000039838	Slc45a1	31	0	330773	24257	NA	NA	NA	NA	28	1	328553	22225
ENSMUSG00000039840	Epg5	3	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039841	Zfp800	1	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000039842	Mcph1	43	0	330773	24257	NA	NA	NA	NA	55	3	328553	22225
ENSMUSG00000039844	Rapgef1	86	0	330773	24257	NA	NA	NA	NA	101	4	328553	22225
ENSMUSG00000039849	Pcif1	53	6	330773	24257	0.821900600216681	0.99997370591344	FALSE	NA	35	2	328553	22225
ENSMUSG00000039850	Endov	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039851	4932438H23Rik	17	0	330773	24257	NA	NA	NA	NA	13	2	328553	22225
ENSMUSG00000039852	Rere	70	2	330773	24257	NA	NA	NA	NA	65	3	328553	22225
ENSMUSG00000039853	Trim14	2	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039860	Srrm3	9	2	330773	24257	NA	NA	NA	NA	9	0	328553	22225
ENSMUSG00000039865	Slc44a3	132	9	330773	24257	0.0359258857615894	0.99997370591344	FALSE	NA	163	9	328553	22225
ENSMUSG00000039873	Neurl2	6	0	330773	24257	NA	NA	NA	NA	7	0	328553	22225
ENSMUSG00000039878	Slc39a5	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039879	Heca	0	1	330773	24257	NA	NA	NA	NA	5	0	328553	22225
ENSMUSG00000039883	Lrrc17	6	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000039886	Tmem120a	0	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000039887	Alg14	29	0	330773	24257	NA	NA	NA	NA	20	1	328553	22225
ENSMUSG00000039891	Txlnb	35	1	330773	24257	NA	NA	NA	NA	57	2	328553	22225
ENSMUSG00000039899	Fgl2	1	1	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000039901	Armh3	35	0	330773	24257	NA	NA	NA	NA	8	1	328553	22225
ENSMUSG00000039903	Eva1c	50	0	330773	24257	NA	NA	NA	NA	48	2	328553	22225
ENSMUSG00000039904	Gpr37	0	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000039908	Slc26a11	2	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000039910	Cited2	66	25	330773	24257	2.40499755261416	2.85358459614074e-08	TRUE	NA	80	2	328553	22225
ENSMUSG00000039911	Spsb1	41	1	330773	24257	NA	NA	NA	NA	28	0	328553	22225
ENSMUSG00000039913	Pak7	1	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000039914	Coq10a	14	1	330773	24257	NA	NA	NA	NA	16	0	328553	22225
ENSMUSG00000039917	Rhbdd2	39	5	330773	24257	1.03247356827854	0.99997370591344	FALSE	NA	43	2	328553	22225
